Category,Text Size [MB],Pattern Length,Alphabet Size,Time [ms],Speed [GB/s],Algorithm,Best Algo
protein,6.8,64,20,10.49,0.6330433746425167,SO,
protein,6.8,128,20,9.22,0.720241323210412,SO,
protein,6.8,256,20,7.97,0.833202634880803,SO,
protein,6.8,8,20,19.68,0.3374301321138211,TW,
protein,6.8,16,20,18.69,0.35530363830925626,TW,
protein,6.8,32,20,19.79,0.3355545730166751,TW,
protein,6.8,64,20,22.87,0.29036401399212936,TW,
protein,6.8,128,20,19.56,0.33950025562372194,TW,
protein,6.8,256,20,21.9,0.3032248858447489,TW,
genome,1.0,8,4,0.77,1.268262987012987,AOSO2,AOSO2
genome,1.0,16,4,0.68,1.4361213235294117,AOSO2,
genome,1.0,32,4,1.07,0.9126752336448598,AOSO2,
genome,1.0,64,4,0.56,1.743861607142857,AOSO2,
genome,1.0,128,4,0.6,1.6276041666666667,AOSO2,
genome,1.0,256,4,0.69,1.415307971014493,AOSO2,
genome,1.0,8,4,3.41,0.2863819648093841,BM,
genome,1.0,16,4,2.65,0.36851415094339623,BM,
genome,1.0,32,4,2.11,0.4628258293838863,BM,
genome,1.0,64,4,1.8,0.5425347222222222,BM,
genome,1.0,128,4,1.65,0.5918560606060607,BM,
genome,1.0,256,4,1.56,0.6260016025641025,BM,
genome,1.0,8,4,3.31,0.29503398791540786,BMH-SBNDM,
genome,1.0,16,4,1.65,0.5918560606060607,BMH-SBNDM,
genome,1.0,32,4,1.78,0.5486306179775281,BMH-SBNDM,
genome,1.0,64,4,1.04,0.9390024038461537,BMH-SBNDM,
genome,1.0,128,4,1.27,0.7689468503937007,BMH-SBNDM,
genome,1.0,256,4,0.77,1.268262987012987,BMH-SBNDM,
genome,1.0,8,4,1.94,0.5033827319587629,BNDM,
genome,1.0,16,4,1.3,0.751201923076923,BNDM,
genome,1.0,32,4,1.02,0.9574142156862745,BNDM,
genome,1.0,64,4,1.0,0.9765625,BNDM,
genome,1.0,128,4,1.02,0.9574142156862745,BNDM,
genome,1.0,256,4,0.5,1.953125,BNDM,BNDM
genome,1.0,8,4,4.63,0.210920626349892,FAOSO4,
genome,1.0,16,4,0.44,2.2194602272727275,FAOSO4,FAOSO4
genome,1.0,32,4,0.36,2.712673611111111,FAOSO4,FAOSO4
genome,1.0,64,4,0.37,2.639358108108108,FAOSO4,FAOSO4
genome,1.0,128,4,0.42,2.3251488095238093,FAOSO4,FAOSO4
genome,1.0,256,4,0.85,1.1488970588235294,FAOSO4,
genome,1.0,8,4,2.8,0.34877232142857145,FS,
genome,1.0,16,4,1.95,0.5008012820512822,FS,
genome,1.0,32,4,1.79,0.5455656424581006,FS,
genome,1.0,64,4,3.08,0.3170657467532467,FS,
genome,1.0,128,4,2.45,0.39859693877551017,FS,
genome,1.0,256,4,1.4,0.6975446428571429,FS,
genome,1.0,8,4,1.69,0.5778476331360947,FSBNDM,
genome,1.0,16,4,1.21,0.8070764462809917,FSBNDM,
genome,1.0,32,4,0.46,2.122961956521739,FSBNDM,
genome,1.0,64,4,0.44,2.2194602272727275,FSBNDM,
genome,1.0,128,4,0.48,2.0345052083333335,FSBNDM,
genome,1.0,256,4,0.92,1.0614809782608694,FSBNDM,
genome,1.0,8,4,3.79,0.25766820580474936,HOR,
genome,1.0,16,4,3.89,0.2510443444730077,HOR,
genome,1.0,32,4,3.98,0.24536746231155776,HOR,
genome,1.0,64,4,3.46,0.2822434971098266,HOR,
genome,1.0,128,4,3.59,0.2720229805013928,HOR,
genome,1.0,256,4,2.51,0.3890687250996016,HOR,
genome,1.0,8,4,1.58,0.6180775316455696,KR,
genome,1.0,16,4,2.38,0.4103203781512605,KR,
genome,1.0,32,4,2.27,0.43020374449339205,KR,
genome,1.0,64,4,0.95,1.0279605263157894,KR,
genome,1.0,128,4,0.98,0.9964923469387755,KR,
genome,1.0,256,4,0.93,1.0500672043010753,KR,
genome,1.0,8,4,2.56,0.3814697265625,LBNDM,
genome,1.0,16,4,1.88,0.5194481382978723,LBNDM,
genome,1.0,32,4,0.58,1.683728448275862,LBNDM,
genome,1.0,64,4,0.98,0.9964923469387755,LBNDM,
genome,1.0,128,4,0.93,1.0500672043010753,LBNDM,
genome,1.0,256,4,1.09,0.8959288990825688,LBNDM,
genome,1.0,8,4,3.32,0.29414533132530124,RAITA,
genome,1.0,16,4,2.93,0.33329778156996587,RAITA,
genome,1.0,32,4,2.24,0.43596540178571425,RAITA,
genome,1.0,64,4,3.16,0.3090387658227848,RAITA,
genome,1.0,128,4,2.33,0.41912553648068673,RAITA,
genome,1.0,256,4,2.18,0.4479644495412844,RAITA,
genome,1.0,8,4,1.32,0.7398200757575758,SO,
genome,1.0,16,4,1.22,0.8004610655737705,SO,
genome,1.0,32,4,1.35,0.7233796296296295,SO,
genome,1.0,64,4,0.69,1.415307971014493,SO,
genome,1.0,128,4,1.21,0.8070764462809917,SO,
genome,1.0,256,4,0.66,1.4796401515151516,SO,
genome,1.0,8,4,4.52,0.21605365044247787,TW,
genome,1.0,16,4,4.4,0.2219460227272727,TW,
genome,1.0,32,4,6.23,0.1567516051364366,TW,
genome,1.0,64,4,4.04,0.2417233910891089,TW,
genome,1.0,128,4,5.79,0.16866364421416236,TW,
genome,1.0,256,4,4.61,0.21183568329718003,TW,
genome,2.0,8,4,2.48,0.7875504032258065,AOSO2,
genome,2.0,16,4,1.13,1.728429203539823,AOSO2,AOSO2
genome,2.0,32,4,1.67,1.1695359281437128,AOSO2,
genome,2.0,64,4,2.62,0.7454675572519084,AOSO2,
genome,2.0,128,4,1.2,1.6276041666666667,AOSO2,
genome,2.0,256,4,1.69,1.1556952662721893,AOSO2,
genome,2.0,8,4,8.17,0.23906058751529988,BM,
genome,2.0,16,4,5.95,0.3282563025210084,BM,
genome,2.0,32,4,4.68,0.4173344017094017,BM,
genome,2.0,64,4,3.64,0.5365728021978021,BM,
genome,2.0,128,4,4.34,0.45002880184331795,BM,
genome,2.0,256,4,4.12,0.4740594660194175,BM,
genome,2.0,8,4,6.52,0.2995590490797546,BMH-SBNDM,
genome,2.0,16,4,3.53,0.5532932011331445,BMH-SBNDM,
genome,2.0,32,4,3.1,0.6300403225806451,BMH-SBNDM,
genome,2.0,64,4,2.47,0.7907388663967612,BMH-SBNDM,
genome,2.0,128,4,3.63,0.5380509641873278,BMH-SBNDM,
genome,2.0,256,4,2.05,0.9527439024390245,BMH-SBNDM,
genome,2.0,8,4,5.2,0.3756009615384615,BNDM,
genome,2.0,16,4,2.75,0.7102272727272727,BNDM,
genome,2.0,32,4,1.99,0.981469849246231,BNDM,
genome,2.0,64,4,2.26,0.8642146017699115,BNDM,
genome,2.0,128,4,1.98,0.9864267676767677,BNDM,
genome,2.0,256,4,1.99,0.981469849246231,BNDM,
genome,2.0,8,4,8.21,0.23789585870889157,FAOSO4,
genome,2.0,16,4,1.46,1.3377568493150684,FAOSO4,
genome,2.0,32,4,0.68,2.8722426470588234,FAOSO4,FAOSO4
genome,2.0,64,4,0.71,2.750880281690141,FAOSO4,FAOSO4
genome,2.0,128,4,1.27,1.5378937007874014,FAOSO4,
genome,2.0,256,4,0.84,2.3251488095238093,FAOSO4,FAOSO4
genome,2.0,8,4,6.64,0.29414533132530124,FS,
genome,2.0,16,4,5.41,0.36102125693160814,FS,
genome,2.0,32,4,4.02,0.4858519900497513,FS,
genome,2.0,64,4,3.23,0.6046826625386997,FS,
genome,2.0,128,4,2.83,0.6901501766784452,FS,
genome,2.0,256,4,3.76,0.5194481382978723,FS,
genome,2.0,8,4,3.02,0.6467301324503312,FSBNDM,
genome,2.0,16,4,1.91,1.0225785340314135,FSBNDM,
genome,2.0,32,4,1.37,1.4256386861313868,FSBNDM,
genome,2.0,64,4,1.39,1.4051258992805757,FSBNDM,
genome,2.0,128,4,1.84,1.0614809782608694,FSBNDM,
genome,2.0,256,4,1.41,1.385195035460993,FSBNDM,
genome,2.0,8,4,7.07,0.27625530410183874,HOR,
genome,2.0,16,4,8.08,0.2417233910891089,HOR,
genome,2.0,32,4,5.95,0.3282563025210084,HOR,
genome,2.0,64,4,5.81,0.33616609294320143,HOR,
genome,2.0,128,4,8.12,0.24053263546798032,HOR,
genome,2.0,256,4,7.05,0.2770390070921986,HOR,
genome,2.0,8,4,3.34,0.5847679640718564,KR,
genome,2.0,16,4,4.64,0.4209321120689655,KR,
genome,2.0,32,4,3.17,0.6161277602523659,KR,
genome,2.0,64,4,4.32,0.4521122685185185,KR,
genome,2.0,128,4,2.78,0.7025629496402879,KR,
genome,2.0,256,4,3.69,0.5293021680216803,KR,
genome,2.0,8,4,4.97,0.39298289738430586,LBNDM,
genome,2.0,16,4,4.34,0.45002880184331795,LBNDM,
genome,2.0,32,4,2.16,0.904224537037037,LBNDM,
genome,2.0,64,4,1.45,1.3469827586206897,LBNDM,
genome,2.0,128,4,1.03,1.89623786407767,LBNDM,LBNDM
genome,2.0,256,4,3.97,0.49197103274559195,LBNDM,
genome,2.0,8,4,6.25,0.3125,RAITA,
genome,2.0,16,4,6.65,0.29370300751879697,RAITA,
genome,2.0,32,4,5.94,0.3288089225589225,RAITA,
genome,2.0,64,4,5.22,0.374161877394636,RAITA,
genome,2.0,128,4,6.29,0.3105127186009539,RAITA,
genome,2.0,256,4,6.2,0.31502016129032256,RAITA,
genome,2.0,8,4,1.99,0.981469849246231,SO,SO
genome,2.0,16,4,1.48,1.319679054054054,SO,
genome,2.0,32,4,2.27,0.8604074889867841,SO,
genome,2.0,64,4,1.39,1.4051258992805757,SO,
genome,2.0,128,4,2.08,0.9390024038461537,SO,
genome,2.0,256,4,1.86,1.0500672043010753,SO,
genome,2.0,8,4,10.69,0.18270579981290927,TW,
genome,2.0,16,4,10.62,0.18391007532956688,TW,
genome,2.0,32,4,11.31,0.17269009725906276,TW,
genome,2.0,64,4,11.45,0.17057860262008737,TW,
genome,2.0,128,4,12.22,0.15983019639934531,TW,
genome,2.0,256,4,11.85,0.16482067510548523,TW,
genome,4.0,8,4,5.3,0.7370283018867925,AOSO2,
genome,4.0,16,4,4.26,0.9169600938967136,AOSO2,
genome,4.0,32,4,3.87,1.0093669250645994,AOSO2,
genome,4.0,64,4,4.3,0.9084302325581395,AOSO2,
genome,4.0,128,4,4.76,0.820640756302521,AOSO2,
genome,4.0,256,4,3.86,1.0119818652849741,AOSO2,
genome,4.0,8,4,15.2,0.25699013157894735,BM,
genome,4.0,16,4,13.51,0.2891376757957069,BM,
genome,4.0,32,4,11.96,0.32660953177257523,BM,
genome,4.0,64,4,8.79,0.44439704209328784,BM,
genome,4.0,128,4,7.23,0.540283540802213,BM,
genome,4.0,256,4,7.23,0.540283540802213,BM,
genome,4.0,8,4,13.66,0.2859626647144949,BMH-SBNDM,
genome,4.0,16,4,8.28,0.4717693236714976,BMH-SBNDM,
genome,4.0,32,4,5.02,0.7781374501992032,BMH-SBNDM,
genome,4.0,64,4,5.55,0.7038288288288289,BMH-SBNDM,
genome,4.0,128,4,6.23,0.6270064205457464,BMH-SBNDM,
genome,4.0,256,4,5.09,0.7674361493123772,BMH-SBNDM,
genome,4.0,8,4,9.75,0.4006410256410256,BNDM,
genome,4.0,16,4,4.8,0.8138020833333334,BNDM,
genome,4.0,32,4,3.27,1.194571865443425,BNDM,
genome,4.0,64,4,2.5,1.5625,BNDM,
genome,4.0,128,4,4.03,0.9692928039702232,BNDM,
genome,4.0,256,4,4.07,0.9597665847665847,BNDM,
genome,4.0,8,4,16.45,0.23746200607902737,FAOSO4,
genome,4.0,16,4,2.79,1.400089605734767,FAOSO4,FAOSO4
genome,4.0,32,4,2.08,1.8780048076923075,FAOSO4,FAOSO4
genome,4.0,64,4,1.98,1.9728535353535355,FAOSO4,FAOSO4
genome,4.0,128,4,2.59,1.5082046332046333,FAOSO4,FAOSO4
genome,4.0,256,4,2.44,1.600922131147541,FAOSO4,FAOSO4
genome,4.0,8,4,13.5,0.28935185185185186,FS,
genome,4.0,16,4,11.4,0.3426535087719298,FS,
genome,4.0,32,4,8.02,0.4870635910224439,FS,
genome,4.0,64,4,6.56,0.5954649390243902,FS,
genome,4.0,128,4,6.22,0.6280144694533762,FS,
genome,4.0,256,4,6.99,0.5588340486409156,FS,
genome,4.0,8,4,8.08,0.4834467821782178,FSBNDM,
genome,4.0,16,4,4.36,0.8959288990825688,FSBNDM,
genome,4.0,32,4,3.25,1.201923076923077,FSBNDM,
genome,4.0,64,4,2.75,1.4204545454545454,FSBNDM,
genome,4.0,128,4,2.61,1.496647509578544,FSBNDM,
genome,4.0,256,4,3.35,1.1660447761194028,FSBNDM,
genome,4.0,8,4,16.74,0.2333482676224612,HOR,
genome,4.0,16,4,14.61,0.26736824093086925,HOR,
genome,4.0,32,4,13.84,0.2822434971098266,HOR,
genome,4.0,64,4,14.64,0.2668203551912568,HOR,
genome,4.0,128,4,14.52,0.2690254820936639,HOR,
genome,4.0,256,4,13.78,0.28347242380261245,HOR,
genome,4.0,8,4,6.6,0.5918560606060607,KR,
genome,4.0,16,4,7.12,0.5486306179775281,KR,
genome,4.0,32,4,8.71,0.4484787600459242,KR,
genome,4.0,64,4,6.73,0.5804234769687965,KR,
genome,4.0,128,4,7.21,0.5417822468793342,KR,
genome,4.0,256,4,5.76,0.6781684027777778,KR,
genome,4.0,8,4,10.51,0.3716698382492864,LBNDM,
genome,4.0,16,4,6.66,0.586524024024024,LBNDM,
genome,4.0,32,4,4.75,0.8223684210526315,LBNDM,
genome,4.0,64,4,3.29,1.1873100303951367,LBNDM,
genome,4.0,128,4,2.89,1.3516435986159168,LBNDM,
genome,4.0,256,4,7.65,0.5106209150326798,LBNDM,
genome,4.0,8,4,13.76,0.2838844476744186,RAITA,
genome,4.0,16,4,12.47,0.31325180433039296,RAITA,
genome,4.0,32,4,12.77,0.3058927173061864,RAITA,
genome,4.0,64,4,12.01,0.32524979184013325,RAITA,
genome,4.0,128,4,10.68,0.3657537453183521,RAITA,
genome,4.0,256,4,13.22,0.29548033282904684,RAITA,
genome,4.0,8,4,4.76,0.820640756302521,SO,SO
genome,4.0,16,4,6.35,0.6151574803149606,SO,
genome,4.0,32,4,5.57,0.7013016157989228,SO,
genome,4.0,64,4,4.76,0.820640756302521,SO,
genome,4.0,128,4,4.71,0.8293524416135881,SO,
genome,4.0,256,4,5.72,0.6829108391608393,SO,
genome,4.0,8,4,20.77,0.18807173808377467,TW,
genome,4.0,16,4,22.73,0.17185437747470303,TW,
genome,4.0,32,4,22.69,0.17215733803437636,TW,
genome,4.0,64,4,23.41,0.16686245194361385,TW,
genome,4.0,128,4,22.8,0.1713267543859649,TW,
genome,4.0,256,4,23.69,0.16489024905023214,TW,
italianTexts,1.0,8,104,0.65,1.502403846153846,AOSO2,
italianTexts,1.0,16,104,0.58,1.683728448275862,AOSO2,
italianTexts,1.0,32,104,1.11,0.8797860360360359,AOSO2,
italianTexts,1.0,64,104,0.56,1.743861607142857,AOSO2,
italianTexts,1.0,128,104,0.57,1.7132675438596492,AOSO2,
italianTexts,1.0,256,104,1.08,0.904224537037037,AOSO2,
italianTexts,1.0,8,104,1.08,0.904224537037037,BM,
italianTexts,1.0,16,104,1.2,0.8138020833333334,BM,
italianTexts,1.0,32,104,0.54,1.808449074074074,BM,
italianTexts,1.0,64,104,0.94,1.0388962765957446,BM,
italianTexts,1.0,128,104,0.38,2.569901315789474,BM,
italianTexts,1.0,256,104,0.36,2.712673611111111,BM,
italianTexts,1.0,8,104,1.26,0.7750496031746031,BMH-SBNDM,
italianTexts,1.0,16,104,0.54,1.808449074074074,BMH-SBNDM,
italianTexts,1.0,32,104,0.44,2.2194602272727275,BMH-SBNDM,
italianTexts,1.0,64,104,0.42,2.3251488095238093,BMH-SBNDM,
italianTexts,1.0,128,104,1.38,0.7076539855072465,BMH-SBNDM,
italianTexts,1.0,256,104,0.44,2.2194602272727275,BMH-SBNDM,
italianTexts,1.0,8,104,0.96,1.0172526041666667,BNDM,
italianTexts,1.0,16,104,0.68,1.4361213235294117,BNDM,
italianTexts,1.0,32,104,0.47,2.077792553191489,BNDM,
italianTexts,1.0,64,104,0.87,1.122485632183908,BNDM,
italianTexts,1.0,128,104,0.87,1.122485632183908,BNDM,
italianTexts,1.0,256,104,0.42,2.3251488095238093,BNDM,
italianTexts,1.0,8,104,0.52,1.8780048076923075,FAOSO4,
italianTexts,1.0,16,104,0.33,2.959280303030303,FAOSO4,FAOSO4
italianTexts,1.0,32,104,0.45,2.170138888888889,FAOSO4,
italianTexts,1.0,64,104,1.32,0.7398200757575758,FAOSO4,
italianTexts,1.0,128,104,0.83,1.176581325301205,FAOSO4,
italianTexts,1.0,256,104,0.36,2.712673611111111,FAOSO4,
italianTexts,1.0,8,104,0.81,1.2056327160493827,FS,
italianTexts,1.0,16,104,0.57,1.7132675438596492,FS,
italianTexts,1.0,32,104,0.44,2.2194602272727275,FS,
italianTexts,1.0,64,104,0.37,2.639358108108108,FS,
italianTexts,1.0,128,104,0.32,3.0517578125,FS,
italianTexts,1.0,256,104,0.34,2.8722426470588234,FS,
italianTexts,1.0,8,104,0.43,2.271075581395349,FSBNDM,FSBNDM
italianTexts,1.0,16,104,0.45,2.170138888888889,FSBNDM,
italianTexts,1.0,32,104,0.32,3.0517578125,FSBNDM,FSBNDM
italianTexts,1.0,64,104,0.82,1.1909298780487805,FSBNDM,
italianTexts,1.0,128,104,0.3,3.2552083333333335,FSBNDM,
italianTexts,1.0,256,104,0.83,1.176581325301205,FSBNDM,
italianTexts,1.0,8,104,1.01,0.9668935643564356,HOR,
italianTexts,1.0,16,104,1.2,0.8138020833333334,HOR,
italianTexts,1.0,32,104,0.51,1.914828431372549,HOR,
italianTexts,1.0,64,104,0.41,2.381859756097561,HOR,
italianTexts,1.0,128,104,0.36,2.712673611111111,HOR,
italianTexts,1.0,256,104,0.84,1.1625744047619047,HOR,
italianTexts,1.0,8,104,1.47,0.664328231292517,KR,
italianTexts,1.0,16,104,1.61,0.6065605590062111,KR,
italianTexts,1.0,32,104,1.05,0.9300595238095237,KR,
italianTexts,1.0,64,104,1.43,0.6829108391608393,KR,
italianTexts,1.0,128,104,1.9,0.5139802631578947,KR,
italianTexts,1.0,256,104,1.52,0.6424753289473685,KR,
italianTexts,1.0,8,104,0.98,0.9964923469387755,LBNDM,
italianTexts,1.0,16,104,0.66,1.4796401515151516,LBNDM,
italianTexts,1.0,32,104,0.57,1.7132675438596492,LBNDM,
italianTexts,1.0,64,104,0.33,2.959280303030303,LBNDM,LBNDM
italianTexts,1.0,128,104,0.27,3.616898148148148,LBNDM,LBNDM
italianTexts,1.0,256,104,0.26,3.756009615384615,LBNDM,LBNDM
italianTexts,1.0,8,104,0.81,1.2056327160493827,RAITA,
italianTexts,1.0,16,104,0.59,1.6551906779661019,RAITA,
italianTexts,1.0,32,104,0.45,2.170138888888889,RAITA,
italianTexts,1.0,64,104,0.37,2.639358108108108,RAITA,
italianTexts,1.0,128,104,0.35,2.7901785714285716,RAITA,
italianTexts,1.0,256,104,0.32,3.0517578125,RAITA,
italianTexts,1.0,8,104,0.73,1.3377568493150684,SO,
italianTexts,1.0,16,104,1.08,0.904224537037037,SO,
italianTexts,1.0,32,104,1.22,0.8004610655737705,SO,
italianTexts,1.0,64,104,1.37,0.7128193430656934,SO,
italianTexts,1.0,128,104,0.79,1.2361550632911391,SO,
italianTexts,1.0,256,104,1.24,0.7875504032258065,SO,
italianTexts,1.0,8,104,2.84,0.3438600352112676,TW,
italianTexts,1.0,16,104,3.32,0.29414533132530124,TW,
