Category,Text Size [MB],Pattern Length,Alphabet Size,Time [ms],Algorithm,Best Algo
rand16,10.0,2,16.0,59.00,HOR,
rand16,10.0,4,16.0,31.82,HOR,
rand16,10.0,8,16.0,18.69,HOR,
rand16,10.0,16,16.0,12.43,HOR,
rand16,10.0,32,16.0,9.61,HOR,
rand16,10.0,64,16.0,10.55,HOR,
rand16,10.0,128,16.0,9.24,HOR,
rand16,10.0,256,16.0,9.46,HOR,
rand16,10.0,512,16.0,9.43,HOR,
rand16,10.0,1024,16.0,9.84,HOR,
rand16,10.0,2,16.0,34.99,KR,
rand16,10.0,4,16.0,30.31,KR,
rand16,10.0,8,16.0,29.00,KR,
rand16,10.0,16,16.0,30.13,KR,
rand16,10.0,32,16.0,28.25,KR,
rand16,10.0,64,16.0,30.20,KR,
rand16,10.0,128,16.0,27.68,KR,
rand16,10.0,256,16.0,28.62,KR,
rand16,10.0,512,16.0,30.08,KR,
rand16,10.0,1024,16.0,28.40,KR,
rand16,10.0,2,16.0,32.47,LBNDM,
rand16,10.0,4,16.0,23.93,LBNDM,
rand16,10.0,8,16.0,20.11,LBNDM,
rand16,10.0,16,16.0,11.31,LBNDM,
rand16,10.0,32,16.0,6.99,LBNDM,
rand16,10.0,64,16.0,5.95,LBNDM,
rand16,10.0,128,16.0,5.26,LBNDM,
rand16,10.0,256,16.0,4.42,LBNDM,
rand16,10.0,512,16.0,5.47,LBNDM,
rand16,10.0,1024,16.0,7.70,LBNDM,
rand16,10.0,2,16.0,43.66,RAITA,
rand16,10.0,4,16.0,26.33,RAITA,
rand16,10.0,8,16.0,14.85,RAITA,
rand16,10.0,16,16.0,9.70,RAITA,
rand16,10.0,32,16.0,8.69,RAITA,
rand16,10.0,64,16.0,8.26,RAITA,
rand16,10.0,128,16.0,8.53,RAITA,
rand16,10.0,256,16.0,9.73,RAITA,
rand16,10.0,512,16.0,10.24,RAITA,
rand16,10.0,1024,16.0,8.63,RAITA,
rand16,10.0,2,16.0,26.02,SBNDMQ2,
rand16,10.0,4,16.0,10.20,SBNDMQ2,
rand16,10.0,8,16.0,7.12,SBNDMQ2,
rand16,10.0,16,16.0,6.46,SBNDMQ2,
rand16,10.0,32,16.0,5.15,SBNDMQ2,SBNDMQ2
rand16,10.0,64,16.0,5.90,SBNDMQ2,
rand16,10.0,128,16.0,4.01,SBNDMQ2,
rand16,10.0,256,16.0,5.26,SBNDMQ2,
rand16,10.0,512,16.0,5.48,SBNDMQ2,
rand16,10.0,1024,16.0,5.21,SBNDMQ2,
rand16,10.0,2,16.0,19.53,SO,SO
rand16,10.0,4,16.0,20.72,SO,
rand16,10.0,8,16.0,18.87,SO,
rand16,10.0,16,16.0,17.52,SO,
rand16,10.0,32,16.0,18.90,SO,
rand16,10.0,64,16.0,21.55,SO,
rand16,10.0,128,16.0,20.43,SO,
rand16,10.0,256,16.0,21.41,SO,
rand16,10.0,512,16.0,21.11,SO,
rand16,10.0,1024,16.0,19.93,SO,
rand16,10.0,2,16.0,0.00,SSEF,
rand16,10.0,4,16.0,0.00,SSEF,
rand16,10.0,8,16.0,0.00,SSEF,
rand16,10.0,16,16.0,0.00,SSEF,
rand16,10.0,32,16.0,74.58,SSEF,
rand16,10.0,64,16.0,76.22,SSEF,
rand16,10.0,128,16.0,74.73,SSEF,
rand16,10.0,256,16.0,79.33,SSEF,
rand16,10.0,512,16.0,75.88,SSEF,
rand16,10.0,1024,16.0,77.88,SSEF,
rand16,10.0,2,16.0,0.00,TVSBS,
rand16,10.0,4,16.0,1305.81,TVSBS,
rand16,10.0,8,16.0,810.07,TVSBS,
rand16,10.0,16,16.0,545.60,TVSBS,
rand16,10.0,32,16.0,431.58,TVSBS,
rand16,10.0,64,16.0,385.66,TVSBS,
rand16,10.0,128,16.0,393.30,TVSBS,
rand16,10.0,256,16.0,371.71,TVSBS,
rand16,10.0,512,16.0,340.10,TVSBS,
rand16,10.0,1024,16.0,305.88,TVSBS,
rand16,10.0,2,16.0,45.89,TW,
rand16,10.0,4,16.0,45.06,TW,
rand16,10.0,8,16.0,43.56,TW,
rand16,10.0,16,16.0,43.65,TW,
rand16,10.0,32,16.0,46.03,TW,
rand16,10.0,64,16.0,45.31,TW,
rand16,10.0,128,16.0,46.25,TW,
rand16,10.0,256,16.0,46.01,TW,
rand16,10.0,512,16.0,44.90,TW,
rand16,10.0,1024,16.0,44.89,TW,
rand16,50.0,2,16.0,0.00,AOSO2,
rand16,50.0,4,16.0,97.32,AOSO2,
rand16,50.0,8,16.0,87.79,AOSO2,
rand16,50.0,16,16.0,79.52,AOSO2,
rand16,50.0,32,16.0,86.38,AOSO2,
rand16,50.0,64,16.0,86.61,AOSO2,
rand16,50.0,128,16.0,79.74,AOSO2,
rand16,50.0,256,16.0,84.37,AOSO2,
rand16,50.0,512,16.0,81.87,AOSO2,
rand16,50.0,1024,16.0,85.08,AOSO2,
rand16,50.0,2,16.0,304.97,BM,
rand16,50.0,4,16.0,173.19,BM,
rand16,50.0,8,16.0,104.78,BM,
rand16,50.0,16,16.0,73.30,BM,
rand16,50.0,32,16.0,63.57,BM,
rand16,50.0,64,16.0,55.21,BM,
rand16,50.0,128,16.0,57.29,BM,
rand16,50.0,256,16.0,54.00,BM,
rand16,50.0,512,16.0,53.39,BM,
rand16,50.0,1024,16.0,53.36,BM,
rand16,50.0,2,16.0,220.19,BMH-SBNDM,
rand16,50.0,4,16.0,124.91,BMH-SBNDM,
rand16,50.0,8,16.0,77.41,BMH-SBNDM,
rand16,50.0,16,16.0,58.59,BMH-SBNDM,
rand16,50.0,32,16.0,48.42,BMH-SBNDM,
rand16,50.0,64,16.0,48.48,BMH-SBNDM,
rand16,50.0,128,16.0,48.71,BMH-SBNDM,
rand16,50.0,256,16.0,47.65,BMH-SBNDM,
rand16,50.0,512,16.0,50.93,BMH-SBNDM,
rand16,50.0,1024,16.0,48.37,BMH-SBNDM,
rand16,50.0,2,16.0,180.07,BNDM,
rand16,50.0,4,16.0,134.48,BNDM,
rand16,50.0,8,16.0,109.90,BNDM,
rand16,50.0,16,16.0,67.44,BNDM,
rand16,50.0,32,16.0,36.97,BNDM,
rand16,50.0,64,16.0,40.47,BNDM,
rand16,50.0,128,16.0,36.36,BNDM,
rand16,50.0,256,16.0,37.28,BNDM,
rand16,50.0,512,16.0,38.74,BNDM,
rand16,50.0,1024,16.0,35.87,BNDM,
rand16,50.0,2,16.0,116.00,EBOM,
rand16,50.0,4,16.0,55.45,EBOM,
rand16,50.0,8,16.0,39.10,EBOM,EBOM
rand16,50.0,16,16.0,31.68,EBOM,
rand16,50.0,32,16.0,27.20,EBOM,EBOM
rand16,50.0,64,16.0,28.59,EBOM,
rand16,50.0,128,16.0,25.35,EBOM,EBOM
rand16,50.0,256,16.0,24.27,EBOM,EBOM
rand16,50.0,512,16.0,22.89,EBOM,EBOM
rand16,50.0,1024,16.0,22.03,EBOM,EBOM
rand16,50.0,2,16.0,0.00,FAOSO4,
rand16,50.0,4,16.0,0.00,FAOSO4,
rand16,50.0,8,16.0,56.68,FAOSO4,
rand16,50.0,16,16.0,44.40,FAOSO4,
rand16,50.0,32,16.0,55.70,FAOSO4,
rand16,50.0,64,16.0,52.58,FAOSO4,
rand16,50.0,128,16.0,52.84,FAOSO4,
rand16,50.0,256,16.0,52.98,FAOSO4,
rand16,50.0,512,16.0,51.56,FAOSO4,
rand16,50.0,1024,16.0,54.61,FAOSO4,
rand16,50.0,2,16.0,193.65,FJS,
rand16,50.0,4,16.0,130.53,FJS,
rand16,50.0,8,16.0,73.09,FJS,
rand16,50.0,16,16.0,52.41,FJS,
rand16,50.0,32,16.0,37.73,FJS,
rand16,50.0,64,16.0,106.41,FJS,
rand16,50.0,128,16.0,26.75,FJS,
rand16,50.0,256,16.0,28.70,FJS,
rand16,50.0,512,16.0,79.72,FJS,
rand16,50.0,1024,16.0,29.77,FJS,
rand16,50.0,2,16.0,222.34,FS,
rand16,50.0,4,16.0,127.30,FS,
rand16,50.0,8,16.0,82.43,FS,
rand16,50.0,16,16.0,56.31,FS,
rand16,50.0,32,16.0,50.19,FS,
rand16,50.0,64,16.0,46.10,FS,
rand16,50.0,128,16.0,48.05,FS,
rand16,50.0,256,16.0,46.39,FS,
rand16,50.0,512,16.0,45.66,FS,
rand16,50.0,1024,16.0,44.71,FS,
rand16,50.0,2,16.0,107.98,FSBNDM,
rand16,50.0,4,16.0,64.48,FSBNDM,
rand16,50.0,8,16.0,43.35,FSBNDM,
rand16,50.0,16,16.0,34.79,FSBNDM,
rand16,50.0,32,16.0,30.61,FSBNDM,
rand16,50.0,64,16.0,30.51,FSBNDM,
rand16,50.0,128,16.0,29.21,FSBNDM,
rand16,50.0,256,16.0,29.64,FSBNDM,
rand16,50.0,512,16.0,30.60,FSBNDM,
rand16,50.0,1024,16.0,32.04,FSBNDM,
rand16,50.0,2,16.0,293.51,HOR,
rand16,50.0,4,16.0,164.89,HOR,
rand16,50.0,8,16.0,97.81,HOR,
rand16,50.0,16,16.0,65.43,HOR,
rand16,50.0,32,16.0,57.03,HOR,
rand16,50.0,64,16.0,50.24,HOR,
rand16,50.0,128,16.0,52.90,HOR,
rand16,50.0,256,16.0,52.11,HOR,
rand16,50.0,512,16.0,51.03,HOR,
rand16,50.0,1024,16.0,52.72,HOR,
rand16,50.0,2,16.0,186.25,KR,
rand16,50.0,4,16.0,158.27,KR,
rand16,50.0,8,16.0,151.72,KR,
rand16,50.0,16,16.0,149.54,KR,
rand16,50.0,32,16.0,154.60,KR,
rand16,50.0,64,16.0,149.13,KR,
rand16,50.0,128,16.0,147.75,KR,
rand16,50.0,256,16.0,153.13,KR,
rand16,50.0,512,16.0,150.14,KR,
rand16,50.0,1024,16.0,151.74,KR,
rand16,50.0,2,16.0,171.77,LBNDM,
rand16,50.0,4,16.0,128.84,LBNDM,
rand16,50.0,8,16.0,101.67,LBNDM,
rand16,50.0,16,16.0,71.40,LBNDM,
rand16,50.0,32,16.0,38.75,LBNDM,
rand16,50.0,64,16.0,35.95,LBNDM,
rand16,50.0,128,16.0,31.83,LBNDM,
rand16,50.0,256,16.0,29.08,LBNDM,
rand16,50.0,512,16.0,27.98,LBNDM,
rand16,50.0,1024,16.0,39.05,LBNDM,
rand16,50.0,2,16.0,225.27,RAITA,
rand16,50.0,4,16.0,127.54,RAITA,
rand16,50.0,8,16.0,80.58,RAITA,
rand16,50.0,16,16.0,56.58,RAITA,
rand16,50.0,32,16.0,51.81,RAITA,
rand16,50.0,64,16.0,49.44,RAITA,
rand16,50.0,128,16.0,47.28,RAITA,
rand16,50.0,256,16.0,49.12,RAITA,
rand16,50.0,512,16.0,49.45,RAITA,
rand16,50.0,1024,16.0,47.32,RAITA,
rand16,50.0,2,16.0,115.37,SBNDMQ2,
rand16,50.0,4,16.0,55.41,SBNDMQ2,SBNDMQ2
rand16,50.0,8,16.0,39.39,SBNDMQ2,
rand16,50.0,16,16.0,29.63,SBNDMQ2,SBNDMQ2
rand16,50.0,32,16.0,28.20,SBNDMQ2,
rand16,50.0,64,16.0,27.79,SBNDMQ2,SBNDMQ2
rand16,50.0,128,16.0,27.12,SBNDMQ2,
rand16,50.0,256,16.0,27.37,SBNDMQ2,
rand16,50.0,512,16.0,27.27,SBNDMQ2,
rand16,50.0,1024,16.0,29.40,SBNDMQ2,
rand16,50.0,2,16.0,102.87,SO,SO
rand16,50.0,4,16.0,103.55,SO,
rand16,50.0,8,16.0,99.66,SO,
rand16,50.0,16,16.0,97.68,SO,
rand16,50.0,32,16.0,100.59,SO,
rand16,50.0,64,16.0,103.52,SO,
rand16,50.0,128,16.0,101.56,SO,
rand16,50.0,256,16.0,102.70,SO,
rand16,50.0,512,16.0,104.04,SO,
rand16,50.0,1024,16.0,109.52,SO,
rand16,50.0,2,16.0,0.00,SSEF,
rand16,50.0,4,16.0,0.00,SSEF,
rand16,50.0,8,16.0,0.00,SSEF,
rand16,50.0,16,16.0,0.00,SSEF,
rand16,50.0,32,16.0,382.33,SSEF,
rand16,50.0,64,16.0,383.67,SSEF,
rand16,50.0,128,16.0,376.83,SSEF,
rand16,50.0,256,16.0,372.23,SSEF,
rand16,50.0,512,16.0,368.34,SSEF,
rand16,50.0,1024,16.0,400.06,SSEF,
rand16,50.0,2,16.0,0.00,TVSBS,
rand16,50.0,4,16.0,0.00,TVSBS,
rand16,50.0,8,16.0,0.00,TVSBS,
rand16,50.0,16,16.0,0.00,TVSBS,
rand16,50.0,32,16.0,0.00,TVSBS,
rand16,50.0,64,16.0,0.00,TVSBS,
rand16,50.0,128,16.0,0.00,TVSBS,
rand16,50.0,256,16.0,0.00,TVSBS,
rand16,50.0,512,16.0,0.00,TVSBS,
rand16,50.0,1024,16.0,0.00,TVSBS,
rand16,50.0,2,16.0,238.78,TW,
rand16,50.0,4,16.0,228.94,TW,
rand16,50.0,8,16.0,221.47,TW,
rand16,50.0,16,16.0,225.03,TW,
rand16,50.0,32,16.0,227.57,TW,
rand16,50.0,64,16.0,232.39,TW,
rand16,50.0,128,16.0,236.78,TW,
rand16,50.0,256,16.0,233.20,TW,
rand16,50.0,512,16.0,237.20,TW,
rand16,50.0,1024,16.0,235.93,TW,
rand32,1.0,2,32.0,0.00,AOSO2,
rand32,1.0,4,32.0,0.95,AOSO2,
rand32,1.0,8,32.0,0.93,AOSO2,
rand32,1.0,16,32.0,0.92,AOSO2,
rand32,1.0,32,32.0,1.08,AOSO2,
rand32,1.0,64,32.0,1.86,AOSO2,
rand32,1.0,128,32.0,0.94,AOSO2,
rand32,1.0,256,32.0,1.49,AOSO2,
rand32,1.0,512,32.0,0.82,AOSO2,
rand32,1.0,1024,32.0,1.89,AOSO2,
rand32,1.0,2,32.0,5.35,BM,
rand32,1.0,4,32.0,2.38,BM,
rand32,1.0,8,32.0,1.65,BM,
rand32,1.0,16,32.0,1.09,BM,
rand32,1.0,32,32.0,0.49,BM,
rand32,1.0,64,32.0,0.46,BM,
rand32,1.0,128,32.0,0.43,BM,
rand32,1.0,256,32.0,1.02,BM,
rand32,1.0,512,32.0,0.88,BM,
rand32,1.0,1024,32.0,0.46,BM,
rand32,1.0,2,32.0,4.11,BMH-SBNDM,
rand32,1.0,4,32.0,1.63,BMH-SBNDM,
rand32,1.0,8,32.0,1.05,BMH-SBNDM,
rand32,1.0,16,32.0,0.47,BMH-SBNDM,
rand32,1.0,32,32.0,0.39,BMH-SBNDM,
rand32,1.0,64,32.0,0.45,BMH-SBNDM,
rand32,1.0,128,32.0,0.39,BMH-SBNDM,
rand32,1.0,256,32.0,0.37,BMH-SBNDM,
rand32,1.0,512,32.0,0.42,BMH-SBNDM,
rand32,1.0,1024,32.0,0.69,BMH-SBNDM,
rand32,1.0,2,32.0,2.77,BNDM,
rand32,1.0,4,32.0,1.01,BNDM,
rand32,1.0,8,32.0,0.84,BNDM,
rand32,1.0,16,32.0,0.64,BNDM,
rand32,1.0,32,32.0,0.49,BNDM,
rand32,1.0,64,32.0,0.42,BNDM,
rand32,1.0,128,32.0,0.99,BNDM,
rand32,1.0,256,32.0,1.17,BNDM,
rand32,1.0,512,32.0,0.92,BNDM,
rand32,1.0,1024,32.0,0.66,BNDM,
rand32,1.0,2,32.0,1.85,EBOM,
rand32,1.0,4,32.0,0.60,EBOM,EBOM
rand32,1.0,8,32.0,0.40,EBOM,
rand32,1.0,16,32.0,0.78,EBOM,
rand32,1.0,32,32.0,0.33,EBOM,
rand32,1.0,64,32.0,0.96,EBOM,
rand32,1.0,128,32.0,0.30,EBOM,
rand32,1.0,256,32.0,0.30,EBOM,
rand32,1.0,512,32.0,0.50,EBOM,
rand32,1.0,1024,32.0,1.12,EBOM,
rand32,1.0,2,32.0,0.00,FAOSO4,
rand32,1.0,4,32.0,0.00,FAOSO4,
rand32,1.0,8,32.0,0.55,FAOSO4,
rand32,1.0,16,32.0,0.75,FAOSO4,
rand32,1.0,32,32.0,1.36,FAOSO4,
rand32,1.0,64,32.0,0.66,FAOSO4,
rand32,1.0,128,32.0,0.58,FAOSO4,
rand32,1.0,256,32.0,0.54,FAOSO4,
rand32,1.0,512,32.0,1.05,FAOSO4,
rand32,1.0,1024,32.0,1.11,FAOSO4,
rand32,1.0,2,32.0,1.75,FJS,
rand32,1.0,4,32.0,1.17,FJS,
rand32,1.0,8,32.0,0.77,FJS,
rand32,1.0,16,32.0,0.86,FJS,
rand32,1.0,32,32.0,0.58,FJS,
rand32,1.0,64,32.0,0.59,FJS,
rand32,1.0,128,32.0,0.92,FJS,
rand32,1.0,256,32.0,0.94,FJS,
rand32,1.0,512,32.0,0.98,FJS,
rand32,1.0,1024,32.0,1.37,FJS,
rand32,1.0,2,32.0,3.74,FS,
rand32,1.0,4,32.0,1.67,FS,
rand32,1.0,8,32.0,1.06,FS,
rand32,1.0,16,32.0,1.19,FS,
rand32,1.0,32,32.0,0.88,FS,
rand32,1.0,64,32.0,0.33,FS,
rand32,1.0,128,32.0,0.87,FS,
rand32,1.0,256,32.0,0.34,FS,
rand32,1.0,512,32.0,0.35,FS,
rand32,1.0,1024,32.0,0.35,FS,
rand32,1.0,2,32.0,1.13,FSBNDM,FSBNDM
rand32,1.0,4,32.0,1.04,FSBNDM,
rand32,1.0,8,32.0,0.38,FSBNDM,FSBNDM
rand32,1.0,16,32.0,0.39,FSBNDM,
rand32,1.0,32,32.0,0.31,FSBNDM,
rand32,1.0,64,32.0,0.31,FSBNDM,
rand32,1.0,128,32.0,0.32,FSBNDM,
rand32,1.0,256,32.0,0.25,FSBNDM,FSBNDM
rand32,1.0,512,32.0,0.28,FSBNDM,
rand32,1.0,1024,32.0,0.29,FSBNDM,
rand32,1.0,2,32.0,4.16,HOR,
rand32,1.0,4,32.0,2.46,HOR,
rand32,1.0,8,32.0,1.28,HOR,
rand32,1.0,16,32.0,1.07,HOR,
rand32,1.0,32,32.0,0.44,HOR,
rand32,1.0,64,32.0,0.48,HOR,
rand32,1.0,128,32.0,0.38,HOR,
rand32,1.0,256,32.0,0.85,HOR,
rand32,1.0,512,32.0,0.31,HOR,
rand32,1.0,1024,32.0,0.38,HOR,
rand32,1.0,2,32.0,2.62,KR,
rand32,1.0,4,32.0,2.65,KR,
rand32,1.0,8,32.0,1.68,KR,
rand32,1.0,16,32.0,3.17,KR,
rand32,1.0,32,32.0,3.12,KR,
rand32,1.0,64,32.0,2.29,KR,
rand32,1.0,128,32.0,2.11,KR,
rand32,1.0,256,32.0,3.05,KR,
rand32,1.0,512,32.0,3.31,KR,
rand32,1.0,1024,32.0,1.84,KR,
rand32,1.0,2,32.0,1.43,LBNDM,
rand32,1.0,4,32.0,1.63,LBNDM,
rand32,1.0,8,32.0,1.22,LBNDM,
rand32,1.0,16,32.0,0.58,LBNDM,
rand32,1.0,32,32.0,0.45,LBNDM,
rand32,1.0,64,32.0,0.73,LBNDM,
rand32,1.0,128,32.0,0.31,LBNDM,
rand32,1.0,256,32.0,0.27,LBNDM,
rand32,1.0,512,32.0,0.51,LBNDM,
rand32,1.0,1024,32.0,0.61,LBNDM,
rand32,1.0,2,32.0,3.84,RAITA,
rand32,1.0,4,32.0,1.30,RAITA,
rand32,1.0,8,32.0,0.75,RAITA,
rand32,1.0,16,32.0,0.56,RAITA,
rand32,1.0,32,32.0,0.40,RAITA,
rand32,1.0,64,32.0,0.35,RAITA,
rand32,1.0,128,32.0,0.37,RAITA,
rand32,1.0,256,32.0,0.66,RAITA,
rand32,1.0,512,32.0,0.34,RAITA,
rand32,1.0,1024,32.0,0.32,RAITA,
rand32,1.0,2,32.0,1.76,SBNDMQ2,
rand32,1.0,4,32.0,0.61,SBNDMQ2,
rand32,1.0,8,32.0,0.86,SBNDMQ2,
rand32,1.0,16,32.0,0.29,SBNDMQ2,SBNDMQ2
rand32,1.0,32,32.0,0.26,SBNDMQ2,SBNDMQ2
rand32,1.0,64,32.0,0.26,SBNDMQ2,SBNDMQ2
rand32,1.0,128,32.0,0.26,SBNDMQ2,SBNDMQ2
rand32,1.0,256,32.0,0.27,SBNDMQ2,
rand32,1.0,512,32.0,0.26,SBNDMQ2,SBNDMQ2
rand32,1.0,1024,32.0,0.27,SBNDMQ2,SBNDMQ2
rand32,1.0,2,32.0,1.98,SO,
rand32,1.0,4,32.0,1.45,SO,
rand32,1.0,8,32.0,1.93,SO,
rand32,1.0,16,32.0,1.56,SO,
rand32,1.0,32,32.0,1.48,SO,
rand32,1.0,64,32.0,2.60,SO,
rand32,1.0,128,32.0,1.81,SO,
rand32,1.0,256,32.0,1.48,SO,
rand32,1.0,512,32.0,1.64,SO,
rand32,1.0,1024,32.0,1.12,SO,
rand32,1.0,2,32.0,0.00,SSEF,
rand32,1.0,4,32.0,0.00,SSEF,
rand32,1.0,8,32.0,0.00,SSEF,
rand32,1.0,16,32.0,0.00,SSEF,
rand32,1.0,32,32.0,6.04,SSEF,
rand32,1.0,64,32.0,6.88,SSEF,
rand32,1.0,128,32.0,6.07,SSEF,
rand32,1.0,256,32.0,6.33,SSEF,
rand32,1.0,512,32.0,6.65,SSEF,
rand32,1.0,1024,32.0,8.63,SSEF,
rand32,1.0,2,32.0,133.53,TVSBS,
rand32,1.0,4,32.0,139.84,TVSBS,
rand32,1.0,8,32.0,44.79,TVSBS,
rand32,1.0,16,32.0,61.10,TVSBS,
rand32,1.0,32,32.0,26.91,TVSBS,
rand32,1.0,64,32.0,19.72,TVSBS,
rand32,1.0,128,32.0,51.56,TVSBS,
rand32,1.0,256,32.0,51.12,TVSBS,
rand32,1.0,512,32.0,23.41,TVSBS,
rand32,1.0,1024,32.0,59.56,TVSBS,
rand32,1.0,2,32.0,3.98,TW,
rand32,1.0,4,32.0,3.20,TW,
rand32,1.0,8,32.0,3.43,TW,
rand32,1.0,16,32.0,3.07,TW,
rand32,1.0,32,32.0,3.20,TW,
rand32,1.0,64,32.0,3.53,TW,
rand32,1.0,128,32.0,2.90,TW,
rand32,1.0,256,32.0,3.45,TW,
rand32,1.0,512,32.0,2.90,TW,
rand32,1.0,1024,32.0,3.20,TW,
rand32,5.0,2,32.0,0.00,AOSO2,
rand32,5.0,4,32.0,7.55,AOSO2,
rand32,5.0,8,32.0,8.39,AOSO2,
rand32,5.0,16,32.0,7.15,AOSO2,
rand32,5.0,32,32.0,6.71,AOSO2,
rand32,5.0,64,32.0,8.47,AOSO2,
rand32,5.0,128,32.0,7.94,AOSO2,
rand32,5.0,256,32.0,6.97,AOSO2,
rand32,5.0,512,32.0,7.99,AOSO2,
rand32,5.0,1024,32.0,6.32,AOSO2,
rand32,5.0,2,32.0,27.84,BM,
rand32,5.0,4,32.0,14.70,BM,
rand32,5.0,8,32.0,8.41,BM,
rand32,5.0,16,32.0,4.70,BM,
rand32,5.0,32,32.0,4.30,BM,
rand32,5.0,64,32.0,3.97,BM,
rand32,5.0,128,32.0,3.12,BM,
rand32,5.0,256,32.0,3.71,BM,
rand32,5.0,512,32.0,2.89,BM,
rand32,5.0,1024,32.0,2.71,BM,
rand32,5.0,2,32.0,18.17,BMH-SBNDM,
rand32,5.0,4,32.0,10.69,BMH-SBNDM,
rand32,5.0,8,32.0,6.56,BMH-SBNDM,
rand32,5.0,16,32.0,3.65,BMH-SBNDM,
rand32,5.0,32,32.0,3.33,BMH-SBNDM,
rand32,5.0,64,32.0,3.45,BMH-SBNDM,
rand32,5.0,128,32.0,3.88,BMH-SBNDM,
rand32,5.0,256,32.0,3.71,BMH-SBNDM,
rand32,5.0,512,32.0,3.55,BMH-SBNDM,
rand32,5.0,1024,32.0,3.31,BMH-SBNDM,
rand32,5.0,2,32.0,12.18,BNDM,
rand32,5.0,4,32.0,8.44,BNDM,
rand32,5.0,8,32.0,5.49,BNDM,
rand32,5.0,16,32.0,5.52,BNDM,
rand32,5.0,32,32.0,3.79,BNDM,
rand32,5.0,64,32.0,4.49,BNDM,
rand32,5.0,128,32.0,4.21,BNDM,
rand32,5.0,256,32.0,3.88,BNDM,
rand32,5.0,512,32.0,4.06,BNDM,
rand32,5.0,1024,32.0,2.67,BNDM,
rand32,5.0,2,32.0,10.75,EBOM,
rand32,5.0,4,32.0,4.35,EBOM,
rand32,5.0,8,32.0,3.36,EBOM,
rand32,5.0,16,32.0,2.40,EBOM,
rand32,5.0,32,32.0,2.45,EBOM,
rand32,5.0,64,32.0,1.85,EBOM,EBOM
rand32,5.0,128,32.0,1.57,EBOM,
rand32,5.0,256,32.0,1.28,EBOM,EBOM
rand32,5.0,512,32.0,2.46,EBOM,
rand32,5.0,1024,32.0,2.02,EBOM,
rand32,5.0,2,32.0,0.00,FAOSO4,
rand32,5.0,4,32.0,0.00,FAOSO4,
rand32,5.0,8,32.0,4.62,FAOSO4,
rand32,5.0,16,32.0,3.23,FAOSO4,
rand32,5.0,32,32.0,5.96,FAOSO4,
rand32,5.0,64,32.0,4.67,FAOSO4,
rand32,5.0,128,32.0,4.40,FAOSO4,
rand32,5.0,256,32.0,3.86,FAOSO4,
rand32,5.0,512,32.0,5.10,FAOSO4,
rand32,5.0,1024,32.0,4.94,FAOSO4,
rand32,5.0,2,32.0,11.24,FJS,
rand32,5.0,4,32.0,3.41,FJS,FJS
rand32,5.0,8,32.0,4.71,FJS,
rand32,5.0,16,32.0,8.29,FJS,
rand32,5.0,32,32.0,3.15,FJS,
rand32,5.0,64,32.0,3.22,FJS,
rand32,5.0,128,32.0,3.29,FJS,
rand32,5.0,256,32.0,2.40,FJS,
rand32,5.0,512,32.0,33.00,FJS,
rand32,5.0,1024,32.0,2.72,FJS,
rand32,5.0,2,32.0,18.66,FS,
rand32,5.0,4,32.0,9.11,FS,
rand32,5.0,8,32.0,6.54,FS,
rand32,5.0,16,32.0,4.00,FS,
rand32,5.0,32,32.0,2.45,FS,
rand32,5.0,64,32.0,2.05,FS,
rand32,5.0,128,32.0,2.70,FS,
rand32,5.0,256,32.0,2.41,FS,
rand32,5.0,512,32.0,2.73,FS,
rand32,5.0,1024,32.0,2.70,FS,
rand32,5.0,2,32.0,7.76,FSBNDM,FSBNDM
rand32,5.0,4,32.0,4.80,FSBNDM,
rand32,5.0,8,32.0,3.23,FSBNDM,
rand32,5.0,16,32.0,1.99,FSBNDM,FSBNDM
rand32,5.0,32,32.0,3.30,FSBNDM,
rand32,5.0,64,32.0,2.16,FSBNDM,
rand32,5.0,128,32.0,1.35,FSBNDM,FSBNDM
rand32,5.0,256,32.0,1.54,FSBNDM,
rand32,5.0,512,32.0,2.32,FSBNDM,
rand32,5.0,1024,32.0,1.85,FSBNDM,
rand32,5.0,2,32.0,24.67,HOR,
rand32,5.0,4,32.0,14.17,HOR,
rand32,5.0,8,32.0,8.19,HOR,
rand32,5.0,16,32.0,4.30,HOR,
rand32,5.0,32,32.0,3.69,HOR,
rand32,5.0,64,32.0,4.46,HOR,
rand32,5.0,128,32.0,3.44,HOR,
rand32,5.0,256,32.0,3.52,HOR,
rand32,5.0,512,32.0,2.46,HOR,
rand32,5.0,1024,32.0,2.35,HOR,
rand32,5.0,2,32.0,17.03,KR,
rand32,5.0,4,32.0,13.82,KR,
rand32,5.0,8,32.0,12.53,KR,
rand32,5.0,16,32.0,12.67,KR,
rand32,5.0,32,32.0,12.70,KR,
rand32,5.0,64,32.0,13.78,KR,
rand32,5.0,128,32.0,12.37,KR,
rand32,5.0,256,32.0,13.16,KR,
rand32,5.0,512,32.0,12.54,KR,
rand32,5.0,1024,32.0,14.24,KR,
rand32,5.0,2,32.0,11.86,LBNDM,
rand32,5.0,4,32.0,7.45,LBNDM,
rand32,5.0,8,32.0,7.10,LBNDM,
rand32,5.0,16,32.0,4.69,LBNDM,
rand32,5.0,32,32.0,3.80,LBNDM,
rand32,5.0,64,32.0,2.99,LBNDM,
rand32,5.0,128,32.0,2.74,LBNDM,
rand32,5.0,256,32.0,1.33,LBNDM,
