Category,Text Size [MB],Pattern Length,Alphabet Size,Time [ms],Algorithm,Best Algo
rand250,4.0,16,250,2.03,RAITA,
rand250,4.0,32,250,2.08,RAITA,
rand250,4.0,64,250,1.55,RAITA,
rand250,4.0,128,250,1.95,RAITA,
rand250,4.0,256,250,1.91,RAITA,
rand250,4.0,8,250,6.57,SO,
rand250,4.0,16,250,4.57,SO,
rand250,4.0,32,250,4.11,SO,
rand250,4.0,64,250,3.77,SO,
rand250,4.0,128,250,6.05,SO,
rand250,4.0,256,250,4.82,SO,
rand250,4.0,8,250,8.58,TW,
rand250,4.0,16,250,10.38,TW,
rand250,4.0,32,250,8.81,TW,
rand250,4.0,64,250,9.94,TW,
rand250,4.0,128,250,9.73,TW,
rand250,4.0,256,250,7.83,TW,
rand250,5.0,8,250,6.31,AOSO2,
rand250,5.0,16,250,5.29,AOSO2,
rand250,5.0,32,250,4.41,AOSO2,
rand250,5.0,64,250,5.56,AOSO2,
rand250,5.0,128,250,4.89,AOSO2,
rand250,5.0,256,250,5.72,AOSO2,
rand250,5.0,8,250,6.89,BM,
rand250,5.0,16,250,4.36,BM,
rand250,5.0,32,250,2.62,BM,
rand250,5.0,64,250,1.9,BM,
rand250,5.0,128,250,2.2,BM,
rand250,5.0,256,250,3.84,BM,
rand250,5.0,8,250,5.33,BMH-SBNDM,
rand250,5.0,16,250,2.34,BMH-SBNDM,
rand250,5.0,32,250,1.85,BMH-SBNDM,
rand250,5.0,64,250,2.36,BMH-SBNDM,
rand250,5.0,128,250,1.41,BMH-SBNDM,
rand250,5.0,256,250,2.93,BMH-SBNDM,
rand250,5.0,8,250,3.18,BNDM,
rand250,5.0,16,250,2.85,BNDM,
rand250,5.0,32,250,1.64,BNDM,
rand250,5.0,64,250,1.66,BNDM,
rand250,5.0,128,250,2.14,BNDM,
rand250,5.0,256,250,2.2,BNDM,
rand250,5.0,8,250,3.41,FAOSO4,
rand250,5.0,16,250,3.23,FAOSO4,
rand250,5.0,32,250,3.67,FAOSO4,
rand250,5.0,64,250,2.05,FAOSO4,
rand250,5.0,128,250,2.31,FAOSO4,
rand250,5.0,256,250,2.36,FAOSO4,
rand250,5.0,8,250,5.3,FS,
rand250,5.0,16,250,2.4,FS,
rand250,5.0,32,250,2.41,FS,
rand250,5.0,64,250,1.55,FS,
rand250,5.0,128,250,2.31,FS,
rand250,5.0,256,250,2.7,FS,
rand250,5.0,8,250,2.47,FSBNDM,
rand250,5.0,16,250,2.18,FSBNDM,
rand250,5.0,32,250,1.13,FSBNDM,FSBNDM
rand250,5.0,64,250,1.53,FSBNDM,FSBNDM
rand250,5.0,128,250,1.04,FSBNDM,FSBNDM
rand250,5.0,256,250,1.95,FSBNDM,
rand250,5.0,8,250,6.36,HOR,
rand250,5.0,16,250,3.14,HOR,
rand250,5.0,32,250,3.46,HOR,
rand250,5.0,64,250,1.84,HOR,
rand250,5.0,128,250,2.2,HOR,
rand250,5.0,256,250,1.82,HOR,
rand250,5.0,8,250,10.78,KR,
rand250,5.0,16,250,8.56,KR,
rand250,5.0,32,250,8.4,KR,
rand250,5.0,64,250,7.93,KR,
rand250,5.0,128,250,9.73,KR,
rand250,5.0,256,250,9.0,KR,
rand250,5.0,8,250,1.92,LBNDM,LBNDM
rand250,5.0,16,250,1.91,LBNDM,LBNDM
rand250,5.0,32,250,1.77,LBNDM,
rand250,5.0,64,250,1.74,LBNDM,
rand250,5.0,128,250,1.75,LBNDM,
rand250,5.0,256,250,1.48,LBNDM,LBNDM
rand250,5.0,8,250,3.86,RAITA,
rand250,5.0,16,250,2.39,RAITA,
rand250,5.0,32,250,1.57,RAITA,
rand250,5.0,64,250,2.36,RAITA,
rand250,5.0,128,250,1.83,RAITA,
rand250,5.0,256,250,3.57,RAITA,
rand250,5.0,8,250,6.63,SO,
rand250,5.0,16,250,7.34,SO,
rand250,5.0,32,250,6.44,SO,
rand250,5.0,64,250,6.51,SO,
rand250,5.0,128,250,6.5,SO,
rand250,5.0,256,250,5.89,SO,
rand250,5.0,8,250,10.94,TW,
rand250,5.0,16,250,11.61,TW,
rand250,5.0,32,250,10.67,TW,
rand250,5.0,64,250,10.9,TW,
rand250,5.0,128,250,12.19,TW,
rand250,5.0,256,250,11.94,TW,
protein,1.0,8,19,0.58,AOSO2,
protein,1.0,16,19,1.06,AOSO2,
protein,1.0,32,19,0.56,AOSO2,
protein,1.0,64,19,1.17,AOSO2,
protein,1.0,128,19,1.37,AOSO2,
protein,1.0,256,19,0.57,AOSO2,
protein,1.0,8,19,1.95,BM,
protein,1.0,16,19,0.65,BM,
protein,1.0,32,19,0.5,BM,
protein,1.0,64,19,0.47,BM,
protein,1.0,128,19,0.41,BM,
protein,1.0,256,19,0.42,BM,
protein,1.0,8,19,1.69,BMH-SBNDM,
protein,1.0,16,19,0.97,BMH-SBNDM,
protein,1.0,32,19,0.39,BMH-SBNDM,
protein,1.0,64,19,0.42,BMH-SBNDM,
protein,1.0,128,19,0.39,BMH-SBNDM,
protein,1.0,256,19,0.4,BMH-SBNDM,
protein,1.0,8,19,0.89,BNDM,
protein,1.0,16,19,0.55,BNDM,
protein,1.0,32,19,0.83,BNDM,
protein,1.0,64,19,0.85,BNDM,
protein,1.0,128,19,0.3,BNDM,
protein,1.0,256,19,0.33,BNDM,BNDM
protein,1.0,8,19,0.48,FAOSO4,
protein,1.0,16,19,0.33,FAOSO4,FAOSO4
protein,1.0,32,19,0.84,FAOSO4,
protein,1.0,64,19,0.39,FAOSO4,
protein,1.0,128,19,0.35,FAOSO4,
protein,1.0,256,19,0.35,FAOSO4,
protein,1.0,8,19,0.75,FS,
protein,1.0,16,19,0.62,FS,
protein,1.0,32,19,0.43,FS,
protein,1.0,64,19,0.39,FS,
protein,1.0,128,19,0.35,FS,
protein,1.0,256,19,0.34,FS,
protein,1.0,8,19,0.35,FSBNDM,FSBNDM
protein,1.0,16,19,0.43,FSBNDM,
protein,1.0,32,19,0.74,FSBNDM,
protein,1.0,64,19,0.27,FSBNDM,FSBNDM
protein,1.0,128,19,0.23,FSBNDM,FSBNDM
protein,1.0,256,19,0.72,FSBNDM,
protein,1.0,8,19,0.9,HOR,
protein,1.0,16,19,0.59,HOR,
protein,1.0,32,19,0.49,HOR,
protein,1.0,64,19,0.44,HOR,
protein,1.0,128,19,0.38,HOR,
protein,1.0,256,19,0.39,HOR,
protein,1.0,8,19,1.95,KR,
protein,1.0,16,19,1.9,KR,
protein,1.0,32,19,1.62,KR,
protein,1.0,64,19,1.02,KR,
protein,1.0,128,19,0.93,KR,
protein,1.0,256,19,0.92,KR,
protein,1.0,8,19,0.89,LBNDM,
protein,1.0,16,19,0.55,LBNDM,
protein,1.0,32,19,0.38,LBNDM,LBNDM
protein,1.0,64,19,0.31,LBNDM,
protein,1.0,128,19,0.25,LBNDM,
protein,1.0,256,19,0.7,LBNDM,
protein,1.0,8,19,0.71,RAITA,
protein,1.0,16,19,0.52,RAITA,
protein,1.0,32,19,0.45,RAITA,
protein,1.0,64,19,0.41,RAITA,
protein,1.0,128,19,0.36,RAITA,
protein,1.0,256,19,0.34,RAITA,
protein,1.0,8,19,1.22,SO,
protein,1.0,16,19,0.95,SO,
protein,1.0,32,19,1.27,SO,
protein,1.0,64,19,0.79,SO,
protein,1.0,128,19,0.68,SO,
protein,1.0,256,19,0.7,SO,
protein,1.0,8,19,2.0,TW,
protein,1.0,16,19,3.01,TW,
protein,1.0,32,19,1.71,TW,
protein,1.0,64,19,2.24,TW,
protein,1.0,128,19,2.78,TW,
protein,1.0,256,19,2.56,TW,
protein,2.0,8,19,2.84,AOSO2,
protein,2.0,16,19,2.1,AOSO2,
protein,2.0,32,19,2.65,AOSO2,
protein,2.0,64,19,1.65,AOSO2,
protein,2.0,128,19,2.69,AOSO2,
protein,2.0,256,19,1.18,AOSO2,
protein,2.0,8,19,2.6,BM,
protein,2.0,16,19,1.76,BM,
protein,2.0,32,19,2.03,BM,
protein,2.0,64,19,1.06,BM,
protein,2.0,128,19,1.44,BM,
protein,2.0,256,19,1.35,BM,
protein,2.0,8,19,2.9,BMH-SBNDM,
protein,2.0,16,19,0.97,BMH-SBNDM,BMH-SBNDM
protein,2.0,32,19,0.82,BMH-SBNDM,
protein,2.0,64,19,1.46,BMH-SBNDM,
protein,2.0,128,19,1.33,BMH-SBNDM,
protein,2.0,256,19,1.26,BMH-SBNDM,
protein,2.0,8,19,2.78,BNDM,
protein,2.0,16,19,1.59,BNDM,
protein,2.0,32,19,0.73,BNDM,
protein,2.0,64,19,0.62,BNDM,
protein,2.0,128,19,0.67,BNDM,
protein,2.0,256,19,0.62,BNDM,
protein,2.0,8,19,1.41,FAOSO4,
protein,2.0,16,19,1.16,FAOSO4,
protein,2.0,32,19,0.74,FAOSO4,
protein,2.0,64,19,0.71,FAOSO4,
protein,2.0,128,19,0.72,FAOSO4,
protein,2.0,256,19,0.71,FAOSO4,
protein,2.0,8,19,2.44,FS,
protein,2.0,16,19,1.51,FS,
protein,2.0,32,19,1.38,FS,
protein,2.0,64,19,0.77,FS,
protein,2.0,128,19,1.25,FS,
protein,2.0,256,19,0.7,FS,
protein,2.0,8,19,1.26,FSBNDM,FSBNDM
protein,2.0,16,19,1.02,FSBNDM,
protein,2.0,32,19,0.51,FSBNDM,FSBNDM
protein,2.0,64,19,0.47,FSBNDM,FSBNDM
protein,2.0,128,19,0.48,FSBNDM,FSBNDM
protein,2.0,256,19,0.47,FSBNDM,
protein,2.0,8,19,2.81,HOR,
protein,2.0,16,19,2.16,HOR,
protein,2.0,32,19,1.45,HOR,
protein,2.0,64,19,0.85,HOR,
protein,2.0,128,19,1.34,HOR,
protein,2.0,256,19,0.78,HOR,
protein,2.0,8,19,3.62,KR,
protein,2.0,16,19,2.83,KR,
protein,2.0,32,19,2.92,KR,
protein,2.0,64,19,4.4,KR,
protein,2.0,128,19,3.02,KR,
protein,2.0,256,19,2.38,KR,
protein,2.0,8,19,2.93,LBNDM,
protein,2.0,16,19,1.63,LBNDM,
protein,2.0,32,19,1.16,LBNDM,
protein,2.0,64,19,0.54,LBNDM,
protein,2.0,128,19,0.56,LBNDM,
protein,2.0,256,19,0.46,LBNDM,LBNDM
protein,2.0,8,19,2.94,RAITA,
protein,2.0,16,19,2.0,RAITA,
protein,2.0,32,19,1.32,RAITA,
protein,2.0,64,19,0.77,RAITA,
protein,2.0,128,19,0.77,RAITA,
protein,2.0,256,19,0.73,RAITA,
protein,2.0,8,19,2.02,SO,
protein,2.0,16,19,2.07,SO,
protein,2.0,32,19,1.93,SO,
protein,2.0,64,19,2.61,SO,
protein,2.0,128,19,1.87,SO,
protein,2.0,256,19,1.38,SO,
protein,2.0,8,19,5.13,TW,
protein,2.0,16,19,6.12,TW,
protein,2.0,32,19,6.03,TW,
protein,2.0,64,19,5.92,TW,
protein,2.0,128,19,5.69,TW,
protein,2.0,256,19,6.14,TW,
protein,4.0,8,20,4.3,AOSO2,
protein,4.0,16,20,4.65,AOSO2,
protein,4.0,32,20,4.25,AOSO2,
protein,4.0,64,20,5.28,AOSO2,
protein,4.0,128,20,4.24,AOSO2,
protein,4.0,256,20,4.42,AOSO2,
protein,4.0,8,20,7.88,BM,
protein,4.0,16,20,4.21,BM,
protein,4.0,32,20,3.59,BM,
protein,4.0,64,20,3.32,BM,
protein,4.0,128,20,2.7,BM,
protein,4.0,256,20,3.17,BM,
protein,4.0,8,20,4.35,BMH-SBNDM,
protein,4.0,16,20,2.66,BMH-SBNDM,
protein,4.0,32,20,3.26,BMH-SBNDM,
protein,4.0,64,20,2.08,BMH-SBNDM,
protein,4.0,128,20,2.11,BMH-SBNDM,
protein,4.0,256,20,2.15,BMH-SBNDM,
protein,4.0,8,20,7.49,BNDM,
protein,4.0,16,20,3.38,BNDM,
protein,4.0,32,20,2.4,BNDM,
protein,4.0,64,20,2.72,BNDM,
protein,4.0,128,20,2.25,BNDM,
protein,4.0,256,20,2.34,BNDM,
protein,4.0,8,20,3.4,FAOSO4,
protein,4.0,16,20,1.9,FAOSO4,
protein,4.0,32,20,2.08,FAOSO4,
protein,4.0,64,20,1.88,FAOSO4,
protein,4.0,128,20,2.91,FAOSO4,
protein,4.0,256,20,1.97,FAOSO4,
protein,4.0,8,20,5.45,FS,
protein,4.0,16,20,4.07,FS,
protein,4.0,32,20,3.3,FS,
protein,4.0,64,20,2.97,FS,
protein,4.0,128,20,1.43,FS,
protein,4.0,256,20,1.98,FS,
protein,4.0,8,20,2.99,FSBNDM,FSBNDM
protein,4.0,16,20,1.21,FSBNDM,FSBNDM
protein,4.0,32,20,1.06,FSBNDM,FSBNDM
protein,4.0,64,20,0.99,FSBNDM,FSBNDM
protein,4.0,128,20,1.95,FSBNDM,
protein,4.0,256,20,1.41,FSBNDM,FSBNDM
protein,4.0,8,20,6.1,HOR,
protein,4.0,16,20,3.92,HOR,
protein,4.0,32,20,3.53,HOR,
protein,4.0,64,20,3.13,HOR,
protein,4.0,128,20,2.64,HOR,
protein,4.0,256,20,2.56,HOR,
protein,4.0,8,20,6.97,KR,
protein,4.0,16,20,6.85,KR,
protein,4.0,32,20,8.05,KR,
protein,4.0,64,20,6.47,KR,
protein,4.0,128,20,6.48,KR,
protein,4.0,256,20,7.15,KR,
protein,4.0,8,20,4.93,LBNDM,
protein,4.0,16,20,4.22,LBNDM,
protein,4.0,32,20,2.51,LBNDM,
protein,4.0,64,20,1.69,LBNDM,
protein,4.0,128,20,1.36,LBNDM,LBNDM
protein,4.0,256,20,1.93,LBNDM,
protein,4.0,8,20,4.5,RAITA,
protein,4.0,16,20,3.56,RAITA,
protein,4.0,32,20,2.77,RAITA,
protein,4.0,64,20,1.59,RAITA,
protein,4.0,128,20,2.42,RAITA,
protein,4.0,256,20,1.94,RAITA,
protein,4.0,8,20,5.06,SO,
protein,4.0,16,20,4.5,SO,
protein,4.0,32,20,6.12,SO,
protein,4.0,64,20,4.64,SO,
protein,4.0,128,20,5.84,SO,
protein,4.0,256,20,5.25,SO,
protein,4.0,8,20,13.02,TW,
protein,4.0,16,20,11.19,TW,
protein,4.0,32,20,11.22,TW,
protein,4.0,64,20,12.4,TW,
protein,4.0,128,20,10.38,TW,
protein,4.0,256,20,10.21,TW,
protein,6.8,8,20,7.44,AOSO2,
protein,6.8,16,20,7.52,AOSO2,
protein,6.8,32,20,6.75,AOSO2,
protein,6.8,64,20,7.61,AOSO2,
protein,6.8,128,20,7.35,AOSO2,
protein,6.8,256,20,7.86,AOSO2,
protein,6.8,8,20,10.0,BM,
protein,6.8,16,20,7.35,BM,
protein,6.8,32,20,5.6,BM,
protein,6.8,64,20,3.69,BM,
protein,6.8,128,20,4.41,BM,
protein,6.8,256,20,4.82,BM,
protein,6.8,8,20,9.78,BMH-SBNDM,
protein,6.8,16,20,5.81,BMH-SBNDM,
protein,6.8,32,20,5.34,BMH-SBNDM,
protein,6.8,64,20,5.74,BMH-SBNDM,
protein,6.8,128,20,4.63,BMH-SBNDM,
protein,6.8,256,20,6.17,BMH-SBNDM,
protein,6.8,8,20,11.18,BNDM,
protein,6.8,16,20,7.61,BNDM,
protein,6.8,32,20,4.53,BNDM,
protein,6.8,64,20,4.09,BNDM,
protein,6.8,128,20,4.63,BNDM,
protein,6.8,256,20,4.06,BNDM,
protein,6.8,8,20,3.96,FAOSO4,FAOSO4
protein,6.8,16,20,3.92,FAOSO4,
protein,6.8,32,20,4.75,FAOSO4,
protein,6.8,64,20,4.44,FAOSO4,
protein,6.8,128,20,3.91,FAOSO4,
protein,6.8,256,20,4.54,FAOSO4,
protein,6.8,8,20,8.84,FS,
protein,6.8,16,20,6.89,FS,
protein,6.8,32,20,5.94,FS,
protein,6.8,64,20,3.57,FS,
protein,6.8,128,20,4.42,FS,
protein,6.8,256,20,4.02,FS,
protein,6.8,8,20,4.11,FSBNDM,
protein,6.8,16,20,3.17,FSBNDM,FSBNDM
protein,6.8,32,20,2.83,FSBNDM,FSBNDM
protein,6.8,64,20,2.64,FSBNDM,FSBNDM
protein,6.8,128,20,2.92,FSBNDM,FSBNDM
protein,6.8,256,20,2.9,FSBNDM,
protein,6.8,8,20,11.02,HOR,
protein,6.8,16,20,8.19,HOR,
protein,6.8,32,20,5.73,HOR,
protein,6.8,64,20,5.42,HOR,
protein,6.8,128,20,4.8,HOR,
protein,6.8,256,20,5.25,HOR,
protein,6.8,8,20,11.78,KR,
protein,6.8,16,20,13.74,KR,
protein,6.8,32,20,12.64,KR,
protein,6.8,64,20,13.02,KR,
protein,6.8,128,20,12.04,KR,
protein,6.8,256,20,12.98,KR,
protein,6.8,8,20,10.1,LBNDM,
protein,6.8,16,20,6.76,LBNDM,
protein,6.8,32,20,5.28,LBNDM,
protein,6.8,64,20,3.39,LBNDM,
protein,6.8,128,20,2.99,LBNDM,
protein,6.8,256,20,2.68,LBNDM,LBNDM
protein,6.8,8,20,8.91,RAITA,
protein,6.8,16,20,5.08,RAITA,
protein,6.8,32,20,4.35,RAITA,
protein,6.8,64,20,5.1,RAITA,
protein,6.8,128,20,4.11,RAITA,
protein,6.8,256,20,4.92,RAITA,
protein,6.8,8,20,9.86,SO,
protein,6.8,16,20,8.86,SO,
protein,6.8,32,20,9.24,SO,
protein,6.8,64,20,10.49,SO,
protein,6.8,128,20,9.22,SO,
protein,6.8,256,20,7.97,SO,
protein,6.8,8,20,19.68,TW,
protein,6.8,16,20,18.69,TW,
protein,6.8,32,20,19.79,TW,
protein,6.8,64,20,22.87,TW,
protein,6.8,128,20,19.56,TW,
protein,6.8,256,20,21.9,TW,
genome,1.0,8,4,0.77,AOSO2,AOSO2
genome,1.0,16,4,0.68,AOSO2,
genome,1.0,32,4,1.07,AOSO2,
genome,1.0,64,4,0.56,AOSO2,
genome,1.0,128,4,0.6,AOSO2,
genome,1.0,256,4,0.69,AOSO2,
genome,1.0,8,4,3.41,BM,
genome,1.0,16,4,2.65,BM,
genome,1.0,32,4,2.11,BM,
genome,1.0,64,4,1.8,BM,
genome,1.0,128,4,1.65,BM,
genome,1.0,256,4,1.56,BM,
genome,1.0,8,4,3.31,BMH-SBNDM,
genome,1.0,16,4,1.65,BMH-SBNDM,
genome,1.0,32,4,1.78,BMH-SBNDM,
genome,1.0,64,4,1.04,BMH-SBNDM,
genome,1.0,128,4,1.27,BMH-SBNDM,
genome,1.0,256,4,0.77,BMH-SBNDM,
genome,1.0,8,4,1.94,BNDM,
genome,1.0,16,4,1.3,BNDM,
genome,1.0,32,4,1.02,BNDM,
genome,1.0,64,4,1.0,BNDM,
genome,1.0,128,4,1.02,BNDM,
genome,1.0,256,4,0.5,BNDM,BNDM
genome,1.0,8,4,4.63,FAOSO4,
genome,1.0,16,4,0.44,FAOSO4,FAOSO4
genome,1.0,32,4,0.36,FAOSO4,FAOSO4
genome,1.0,64,4,0.37,FAOSO4,FAOSO4
genome,1.0,128,4,0.42,FAOSO4,FAOSO4
genome,1.0,256,4,0.85,FAOSO4,
genome,1.0,8,4,2.8,FS,
genome,1.0,16,4,1.95,FS,
genome,1.0,32,4,1.79,FS,
genome,1.0,64,4,3.08,FS,
genome,1.0,128,4,2.45,FS,
genome,1.0,256,4,1.4,FS,
genome,1.0,8,4,1.69,FSBNDM,
genome,1.0,16,4,1.21,FSBNDM,
genome,1.0,32,4,0.46,FSBNDM,
genome,1.0,64,4,0.44,FSBNDM,
genome,1.0,128,4,0.48,FSBNDM,
genome,1.0,256,4,0.92,FSBNDM,
genome,1.0,8,4,3.79,HOR,
genome,1.0,16,4,3.89,HOR,
genome,1.0,32,4,3.98,HOR,
genome,1.0,64,4,3.46,HOR,
genome,1.0,128,4,3.59,HOR,
genome,1.0,256,4,2.51,HOR,
genome,1.0,8,4,1.58,KR,
genome,1.0,16,4,2.38,KR,
genome,1.0,32,4,2.27,KR,
genome,1.0,64,4,0.95,KR,
genome,1.0,128,4,0.98,KR,
genome,1.0,256,4,0.93,KR,
genome,1.0,8,4,2.56,LBNDM,
genome,1.0,16,4,1.88,LBNDM,
genome,1.0,32,4,0.58,LBNDM,
genome,1.0,64,4,0.98,LBNDM,
genome,1.0,128,4,0.93,LBNDM,
genome,1.0,256,4,1.09,LBNDM,
genome,1.0,8,4,3.32,RAITA,
genome,1.0,16,4,2.93,RAITA,
genome,1.0,32,4,2.24,RAITA,
genome,1.0,64,4,3.16,RAITA,
genome,1.0,128,4,2.33,RAITA,
genome,1.0,256,4,2.18,RAITA,
genome,1.0,8,4,1.32,SO,
genome,1.0,16,4,1.22,SO,
genome,1.0,32,4,1.35,SO,
genome,1.0,64,4,0.69,SO,
genome,1.0,128,4,1.21,SO,
genome,1.0,256,4,0.66,SO,
genome,1.0,8,4,4.52,TW,
genome,1.0,16,4,4.4,TW,
genome,1.0,32,4,6.23,TW,
genome,1.0,64,4,4.04,TW,
genome,1.0,128,4,5.79,TW,
genome,1.0,256,4,4.61,TW,
genome,2.0,8,4,2.48,AOSO2,
genome,2.0,16,4,1.13,AOSO2,AOSO2
genome,2.0,32,4,1.67,AOSO2,
genome,2.0,64,4,2.62,AOSO2,
genome,2.0,128,4,1.2,AOSO2,
genome,2.0,256,4,1.69,AOSO2,
genome,2.0,8,4,8.17,BM,
genome,2.0,16,4,5.95,BM,
genome,2.0,32,4,4.68,BM,
genome,2.0,64,4,3.64,BM,
genome,2.0,128,4,4.34,BM,
genome,2.0,256,4,4.12,BM,
genome,2.0,8,4,6.52,BMH-SBNDM,
genome,2.0,16,4,3.53,BMH-SBNDM,
genome,2.0,32,4,3.1,BMH-SBNDM,
genome,2.0,64,4,2.47,BMH-SBNDM,
genome,2.0,128,4,3.63,BMH-SBNDM,
genome,2.0,256,4,2.05,BMH-SBNDM,
genome,2.0,8,4,5.2,BNDM,
genome,2.0,16,4,2.75,BNDM,
genome,2.0,32,4,1.99,BNDM,
genome,2.0,64,4,2.26,BNDM,
genome,2.0,128,4,1.98,BNDM,
genome,2.0,256,4,1.99,BNDM,
genome,2.0,8,4,8.21,FAOSO4,
genome,2.0,16,4,1.46,FAOSO4,
genome,2.0,32,4,0.68,FAOSO4,FAOSO4
genome,2.0,64,4,0.71,FAOSO4,FAOSO4
genome,2.0,128,4,1.27,FAOSO4,
genome,2.0,256,4,0.84,FAOSO4,FAOSO4
genome,2.0,8,4,6.64,FS,
genome,2.0,16,4,5.41,FS,
genome,2.0,32,4,4.02,FS,
genome,2.0,64,4,3.23,FS,
genome,2.0,128,4,2.83,FS,
genome,2.0,256,4,3.76,FS,
genome,2.0,8,4,3.02,FSBNDM,
genome,2.0,16,4,1.91,FSBNDM,
genome,2.0,32,4,1.37,FSBNDM,
genome,2.0,64,4,1.39,FSBNDM,
genome,2.0,128,4,1.84,FSBNDM,
genome,2.0,256,4,1.41,FSBNDM,
genome,2.0,8,4,7.07,HOR,
genome,2.0,16,4,8.08,HOR,
genome,2.0,32,4,5.95,HOR,
genome,2.0,64,4,5.81,HOR,
genome,2.0,128,4,8.12,HOR,
genome,2.0,256,4,7.05,HOR,
genome,2.0,8,4,3.34,KR,
genome,2.0,16,4,4.64,KR,
genome,2.0,32,4,3.17,KR,
genome,2.0,64,4,4.32,KR,
genome,2.0,128,4,2.78,KR,
genome,2.0,256,4,3.69,KR,
genome,2.0,8,4,4.97,LBNDM,
genome,2.0,16,4,4.34,LBNDM,
genome,2.0,32,4,2.16,LBNDM,
genome,2.0,64,4,1.45,LBNDM,
genome,2.0,128,4,1.03,LBNDM,LBNDM
genome,2.0,256,4,3.97,LBNDM,
genome,2.0,8,4,6.25,RAITA,
genome,2.0,16,4,6.65,RAITA,
genome,2.0,32,4,5.94,RAITA,
genome,2.0,64,4,5.22,RAITA,
genome,2.0,128,4,6.29,RAITA,
genome,2.0,256,4,6.2,RAITA,
genome,2.0,8,4,1.99,SO,SO
genome,2.0,16,4,1.48,SO,
genome,2.0,32,4,2.27,SO,
genome,2.0,64,4,1.39,SO,
genome,2.0,128,4,2.08,SO,
genome,2.0,256,4,1.86,SO,
genome,2.0,8,4,10.69,TW,
genome,2.0,16,4,10.62,TW,
genome,2.0,32,4,11.31,TW,
genome,2.0,64,4,11.45,TW,
genome,2.0,128,4,12.22,TW,
genome,2.0,256,4,11.85,TW,
genome,4.0,8,4,5.3,AOSO2,
genome,4.0,16,4,4.26,AOSO2,
genome,4.0,32,4,3.87,AOSO2,
genome,4.0,64,4,4.3,AOSO2,
genome,4.0,128,4,4.76,AOSO2,
genome,4.0,256,4,3.86,AOSO2,
genome,4.0,8,4,15.2,BM,
genome,4.0,16,4,13.51,BM,
genome,4.0,32,4,11.96,BM,
genome,4.0,64,4,8.79,BM,
genome,4.0,128,4,7.23,BM,
genome,4.0,256,4,7.23,BM,
genome,4.0,8,4,13.66,BMH-SBNDM,
genome,4.0,16,4,8.28,BMH-SBNDM,
genome,4.0,32,4,5.02,BMH-SBNDM,
genome,4.0,64,4,5.55,BMH-SBNDM,
genome,4.0,128,4,6.23,BMH-SBNDM,
genome,4.0,256,4,5.09,BMH-SBNDM,
genome,4.0,8,4,9.75,BNDM,
genome,4.0,16,4,4.8,BNDM,
genome,4.0,32,4,3.27,BNDM,
genome,4.0,64,4,2.5,BNDM,
genome,4.0,128,4,4.03,BNDM,
genome,4.0,256,4,4.07,BNDM,
genome,4.0,8,4,16.45,FAOSO4,
genome,4.0,16,4,2.79,FAOSO4,FAOSO4
genome,4.0,32,4,2.08,FAOSO4,FAOSO4
genome,4.0,64,4,1.98,FAOSO4,FAOSO4
genome,4.0,128,4,2.59,FAOSO4,FAOSO4
genome,4.0,256,4,2.44,FAOSO4,FAOSO4
genome,4.0,8,4,13.5,FS,
genome,4.0,16,4,11.4,FS,
genome,4.0,32,4,8.02,FS,
genome,4.0,64,4,6.56,FS,
genome,4.0,128,4,6.22,FS,
genome,4.0,256,4,6.99,FS,
genome,4.0,8,4,8.08,FSBNDM,
genome,4.0,16,4,4.36,FSBNDM,
genome,4.0,32,4,3.25,FSBNDM,
genome,4.0,64,4,2.75,FSBNDM,
genome,4.0,128,4,2.61,FSBNDM,
genome,4.0,256,4,3.35,FSBNDM,
genome,4.0,8,4,16.74,HOR,
genome,4.0,16,4,14.61,HOR,
genome,4.0,32,4,13.84,HOR,
genome,4.0,64,4,14.64,HOR,
genome,4.0,128,4,14.52,HOR,
genome,4.0,256,4,13.78,HOR,
genome,4.0,8,4,6.6,KR,
genome,4.0,16,4,7.12,KR,
genome,4.0,32,4,8.71,KR,
genome,4.0,64,4,6.73,KR,
genome,4.0,128,4,7.21,KR,
genome,4.0,256,4,5.76,KR,
genome,4.0,8,4,10.51,LBNDM,
genome,4.0,16,4,6.66,LBNDM,
genome,4.0,32,4,4.75,LBNDM,
genome,4.0,64,4,3.29,LBNDM,
genome,4.0,128,4,2.89,LBNDM,
genome,4.0,256,4,7.65,LBNDM,
genome,4.0,8,4,13.76,RAITA,
genome,4.0,16,4,12.47,RAITA,
genome,4.0,32,4,12.77,RAITA,
genome,4.0,64,4,12.01,RAITA,
genome,4.0,128,4,10.68,RAITA,
genome,4.0,256,4,13.22,RAITA,
genome,4.0,8,4,4.76,SO,SO
genome,4.0,16,4,6.35,SO,
genome,4.0,32,4,5.57,SO,
genome,4.0,64,4,4.76,SO,
genome,4.0,128,4,4.71,SO,
genome,4.0,256,4,5.72,SO,
genome,4.0,8,4,20.77,TW,
genome,4.0,16,4,22.73,TW,
genome,4.0,32,4,22.69,TW,
genome,4.0,64,4,23.41,TW,
genome,4.0,128,4,22.8,TW,
genome,4.0,256,4,23.69,TW,
italianTexts,1.0,8,104,0.65,AOSO2,
italianTexts,1.0,16,104,0.58,AOSO2,
italianTexts,1.0,32,104,1.11,AOSO2,
italianTexts,1.0,64,104,0.56,AOSO2,
italianTexts,1.0,128,104,0.57,AOSO2,
italianTexts,1.0,256,104,1.08,AOSO2,
